CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,Exited,,,,,,
15685226,Morrison,712,Germany,Female,29,7,147199,84932,0,,,,,,
15785611,Onyeoruru,752,Germany,Male,38,3,183102,71557,0,,,,,,
15573456,Cunningham,648,Spain,Male,46,9,127209,77406,1,,,,,,
15684548,Demidov,556,Spain,Male,38,8,0,417,1,,,,,,
15620505,Celis,594,Spain,Female,24,0,97379,71405,0,,,,,,
15807432,Cheng,645,Germany,Female,37,2,136925,153400,0,,,,,,
15584766,Knight,557,France,Male,33,3,54504,371,0,,,,,,
15612187,Morin,547,Germany,Male,32,8,155727,67790,0,,,,,,
15762218,Mills,701,France,Female,39,9,0,145895,0,,,,,,
15646372,Outhwaite,616,France,Female,66,1,135842,183841,1,,,,,,
15690452,Tung,605,France,Male,52,1,63350,108887,0,,,,,,
15747795,Pai,593,Germany,Female,38,4,129499,154071,0,,,,,,
15781589,Carpenter,751,Spain,Male,52,8,0,179292,0,,,,,,
15732674,Fennell,443,Spain,Male,36,6,70438,56937,0,,,,,,
15642291,Fontaine,685,France,Male,23,8,0,112239,0,,,,,,
15692761,Pratt,718,France,Male,36,9,0,45910,0,,,,,,
15578045,Mitchell,538,Spain,Female,49,9,141434,173779,1,,,,,,
15745354,Franklin,611,Spain,Female,37,4,0,125696,0,,,,,,
15701376,K'ung,668,Germany,Male,37,10,152958,159586,0,,,,,,
15691625,Ko,537,Germany,Female,41,3,138306,106761,0,,,,,,
15566594,McKenzie,709,Spain,Male,23,10,0,129590,0,,,,,,
15760431,Pino,850,France,Male,38,1,0,80007,0,,,,,,
15686302,Fisk,745,Spain,Female,31,3,124329,140452,0,,,,,,
15801559,Chiang,693,Germany,Female,41,9,181461,187929,1,,,,,,
15810432,Moseley,795,Spain,Male,35,8,0,167155,0,,,,,,
15809616,Hsiung,626,Spain,Male,26,8,0,191421,0,,,,,,
15720559,Heath,487,Germany,Female,61,5,110368,11384,1,,,,,,
15695632,Dellucci,556,France,Female,39,9,89588,94898,0,,,,,,
15659843,Li,643,France,Female,46,6,0,106782,0,,,,,,
15615624,De Salis,605,France,Female,28,6,0,159509,0,,,,,,
15810418,T'ang,756,Germany,Female,60,3,115925,93524,1,,,,,,
15716186,Richardson,586,France,Female,38,2,0,87168,0,,,,,,
15674551,Fitch,535,Germany,Male,40,7,111757,8128,1,,,,,,
15622834,Stevenson,678,France,Female,35,4,0,125518,0,,,,,,
15566111,Estes,596,France,Male,39,9,0,48964,0,,,,,,
15784597,Lattimore,648,France,Male,26,9,162924,98368,0,,,,,,
15652883,Chung,492,Germany,Male,39,10,124577,148585,0,,,,,,
15806964,Utz,702,France,Male,45,0,80794,27475,0,,,,,,
15576313,Wei,486,Germany,Female,40,9,71340,76192,0,,,,,,
15806467,Boyle,568,Germany,Male,40,1,99283,134601,1,,,,,,
15597602,Nwachinemelu,619,Germany,Male,57,3,137946,72468,1,,,,,,
15743040,Kuznetsova,724,Germany,Male,41,2,127893,199645,0,,,,,,
15705521,Pisani,548,Germany,Female,33,0,101084,42750,0,,,,,,
15595039,Manna,545,Germany,Female,37,8,114754,136050,1,,,,,,
15799384,Collier,683,France,Male,33,8,0,73564,0,,,,,,
15581197,Ricci,762,France,Female,51,3,99287,85579,0,,,,,,
15693737,Carr,627,Germany,Female,30,4,79871,129827,0,,,,,,
15624623,Hs?,516,France,Male,35,10,104089,119666,0,,,,,,
15783501,Findlay,800,France,Female,38,2,168190,68052,0,,,,,,
15690134,Hughes,464,Germany,Female,42,3,85679,164105,0,,,,,,
15782735,Chukwuemeka,626,France,Female,35,3,0,80190,0,,,,,,
15611088,Genovese,790,France,Female,31,9,0,84127,0,,,,,,
15672145,Swift,534,France,Female,34,7,121552,70179,0,,,,,,
15732628,Ugoji,745,France,Male,46,2,122220,118024,0,,,,,,
15787470,Parkinson,553,Spain,Male,47,3,116528,145704,1,,,,,,
15803406,Ross,748,France,Female,26,1,77780,183049,0,,,,,,
15730460,Oleary,722,France,Male,37,2,0,120907,0,,,,,,
15644572,Turnbull,501,France,Male,40,4,125832,100434,0,,,,,,
15694860,Uspensky,675,France,Female,38,6,68066,138777,1,,,,,,
15658169,Cook,778,Spain,Female,47,6,127299,124695,0,,,,,,
15794396,Newbold,494,Germany,Female,38,7,174938,40084,0,,,,,,
15785798,Uchechukwu,850,France,Male,40,9,0,119232,0,,,,,,
15710825,Ch'en,592,Spain,Male,31,7,110071,43921,0,,,,,,
15668444,He,590,Spain,Female,44,3,139432,62223,0,,,,,,
15726631,Hilton,758,France,Female,39,6,127358,56577,0,,,,,,
15733797,Sal,506,France,Male,36,5,0,164253,0,,,,,,
15747960,Eluemuno,733,France,Male,33,3,0,7667,0,,,,,,
15634632,Titus,711,France,Male,38,3,0,68488,0,,,,,,
15707362,Yin,514,Germany,Male,43,1,95556,199274,1,,,,,,
15662976,Lettiere,637,Spain,Male,37,8,0,186062,0,,,,,,
15732778,Templeman,468,Germany,Male,29,1,111682,195711,0,,,,,,
15718443,Chibuzo,539,France,Male,39,3,0,36692,0,,,,,,
15670039,Sun,509,Spain,Female,25,3,108739,106921,0,,,,,,
15773792,Evans,662,France,Female,32,4,133950,48726,1,,,,,,
15613786,Ogbonnaya,818,Spain,Male,26,4,0,167037,0,,,,,,
15726032,Enyinnaya,608,France,Male,33,9,89969,68777,0,,,,,,
15663252,Olisanugo,850,Spain,Female,32,9,0,18925,0,,,,,,
15593782,Brookes,816,Germany,Female,38,5,130879,71906,1,,,,,,
15633283,Padovano,536,France,Male,35,8,0,64833,0,,,,,,
15749167,Fisk,753,France,Male,35,3,0,184844,0,,,,,,
15759298,Shih,631,Spain,Male,27,10,134170,176730,0,,,,,,
15683625,Hare,703,France,Male,37,1,149762,20629,1,,,,,,
15635367,Muir,774,France,Male,26,2,93845,28415,0,,,,,,
15681705,Fanucci,785,France,Male,28,8,0,77231,0,,,,,,
15603156,Elewechi,571,France,Female,33,1,0,102751,0,,,,,,
15591986,Johnston,621,Germany,Male,46,6,141078,34581,1,,,,,,
15798888,Pisano,605,Germany,Female,31,1,117993,183599,0,,,,,,
15809722,Ankudinov,611,France,Female,40,8,100812,147358,0,,,,,,
15677538,Nwokike,569,France,Male,38,7,0,108469,0,,,,,,
15797736,Smith,658,France,Male,29,4,80263,20613,0,,,,,,
15695585,Atkins,788,Spain,Male,34,6,156479,181197,0,,,,,,
15744398,Burns,525,France,Female,23,5,0,160249,0,,,,,,
15750658,Obiuto,798,France,Male,37,8,0,110783,0,,,,,,
15578186,Pirozzi,486,Germany,Male,37,9,115218,144995,0,,,,,,
15676519,George,615,Spain,Male,61,9,0,150228,1,,,,,,
15637954,Lewis,730,France,Female,35,0,155471,53718,0,,,,,,
15758639,Moran,641,France,Male,37,7,0,75248,0,,,,,,
15613772,Dalrymple,542,France,Male,39,3,135097,14353,1,,,,,,
15731744,Carslaw,692,France,Male,30,2,0,130487,0,,,,,,
15807709,Kirby,714,Germany,Female,55,9,180075,100128,0,,,,,,
15714689,Houghton,591,Spain,Male,29,1,97541,196356,0,,,,,,
15699005,Martin,710,France,Female,41,2,156067,9984,0,,,,,,
15624170,Tan,639,France,Female,38,4,81551,118975,0,,,,,,
15725679,Hsia,531,France,Female,47,6,0,194998,1,,,,,,
15585865,Westerberg,673,France,Female,38,2,170062,134901,1,,,,,,
15804256,Hale,765,Germany,Male,36,8,92311,72925,0,,,,,,
15662403,Kryukova,622,France,Female,32,6,169089,101058,0,,,,,,
15733616,Sopuluchukwu,806,France,Male,40,5,80614,142839,0,,,,,,
15591995,Barry,757,Germany,Male,26,8,121582,127059,0,,,,,,
15677020,Selezneva,570,France,Female,58,8,0,116504,1,,,,,,
15727688,Chizuoke,555,Spain,Male,32,4,0,54406,0,,,,,,
15715941,Lueck,692,France,Male,54,5,0,88722,0,,,,,,
15714485,Udinese,774,France,Male,60,5,85892,74135,1,,,,,,
15730059,Udobata,638,Spain,Male,44,9,77637,111346,0,,,,,,
15715527,Freeman,543,Spain,Female,41,4,0,194902,0,,,,,,
15576623,Outlaw,584,France,Male,31,5,0,31474,0,,,,,,
15805565,Obiuto,691,Germany,Male,30,7,116928,21198,0,,,,,,
15677307,Lo,684,Germany,Female,40,6,137327,186977,0,,,,,,
15773890,Okechukwu,733,France,Male,22,5,0,117202,0,,,,,,
15598883,King,599,Spain,Female,37,2,0,143739,0,,,,,,
15568506,Forbes,524,Germany,Female,31,10,67239,161811,0,,,,,,
15761043,Macleod,632,Germany,Female,38,6,86570,98091,0,,,,,,
15782236,Gibbs,735,Spain,Male,34,5,0,71095,0,,,,,,
15593601,Isayev,734,France,Male,34,6,133598,13107,0,,,,,,
15682048,Pisano,605,France,Female,51,3,136189,67111,1,,,,,,
15746902,Belstead,793,Spain,Male,38,9,0,88225,0,,,,,,
15752081,Vassiliev,468,France,Female,56,10,0,62257,1,,,,,,
15781307,Schneider,779,Germany,Male,37,7,120093,135926,0,,,,,,
15775912,Mazzanti,698,France,Male,48,4,101238,177816,1,,,,,,
15745417,Knipe,707,France,Male,58,6,89686,126471,0,,,,,,
15671256,Macartney,850,France,Female,35,1,211774,188574,1,,,,,,
15653547,Madukwe,850,France,Male,56,7,131317,119175,0,,,,,,
15595766,Watts,527,Spain,Male,37,5,93723,139094,0,,,,,,
15742358,Humphreys,696,Germany,Male,32,8,101161,115917,0,,,,,,
15763274,Wu,661,France,Male,48,3,120321,96463,0,,,,,,
15786063,Chin,776,France,Female,31,2,0,112350,0,,,,,,
15600258,Chesnokova,701,France,Male,43,2,0,165304,0,,,,,,
15573318,Kung,610,France,Male,26,8,0,166031,0,,,,,,
15653849,Lu,572,Germany,Female,48,3,152828,38412,1,,,,,,
15694272,Nkemakolam,673,France,Male,30,1,64098,77783,0,,,,,,
15736112,Walton,519,Spain,Female,57,2,119035,29872,0,,,,,,
15749851,Brookes,702,Spain,Female,26,4,135220,59748,0,,,,,,
15663478,Baldwin,729,France,Male,32,6,93694,79919,0,,,,,,
15592300,Mai,543,Spain,Male,35,10,59409,76774,0,,,,,,
15567832,Shih,550,France,Female,40,7,114355,54019,0,,,,,,
15776780,He,608,France,Male,59,1,0,70650,1,,,,,,
15592846,Fiorentini,639,Germany,Male,35,10,128174,59093,0,,,,,,
15739803,Lucciano,686,Spain,Male,34,9,0,127570,0,,,,,,
15794142,Ferreira,564,Germany,Female,62,5,114931,18261,1,,,,,,
15762729,Ukaegbunam,745,Germany,Female,28,1,111071,73276,1,,,,,,
15667896,De Luca,833,France,Male,37,8,151226,136129,0,,,,,,
15626578,Milne,622,France,Male,26,9,0,153238,0,,,,,,
15776223,Davide,597,France,Female,42,4,64740,106841,0,,,,,,
15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312,109078,1,,,,,,
15802593,Little,504,France,Female,49,7,0,87822,1,,,,,,
15615457,Burns,842,Spain,Female,44,2,112652,126645,0,,,,,,
15708916,Paterson,587,France,Male,38,0,0,47414,0,,,,,,
15720187,Han,479,Germany,Female,30,7,143964,41880,0,,,,,,
15595440,Kryukova,508,France,Male,49,7,122451,75808,0,,,,,,
15600651,Ijendu,749,France,Male,24,1,0,47911,0,,,,,,
15750141,Reichard,721,Germany,Female,36,3,65253,28738,0,,,,,,
15657284,Day,674,Germany,Male,47,6,106902,2079,1,,,,,,
15763063,Price,685,Spain,Female,25,10,128510,121562,0,,,,,,
15709324,Bruce,417,France,Male,34,7,0,55004,0,,,,,,
15711309,Sumrall,574,Germany,Male,33,3,129835,193131,0,,,,,,
15775318,Lu,590,Spain,Female,51,3,154963,191932,1,,,,,,
15705515,Lazarev,587,Germany,Male,40,5,138242,159418,0,,,,,,
15634844,Miller,598,Germany,Male,41,3,91537,191469,1,,,,,,
15717046,Wentworth-Shields,741,Spain,Male,53,3,0,38914,0,,,,,,
15571816,Ritchie,850,Spain,Female,70,5,0,705,0,,,,,,
15670080,Mackenzie,584,Germany,Female,29,7,105204,138490,0,,,,,,
15800440,Power,650,Spain,Male,61,1,152969,82971,0,,,,,,
15665678,Tan,607,Spain,Male,36,8,158262,76745,0,,,,,,
15665956,Pendergrass,509,France,Female,46,1,0,71245,1,,,,,,
15788126,Evans,689,Spain,Female,38,6,121021,12182,0,,,,,,
15811773,Hsia,543,France,Male,36,4,0,141211,0,,,,,,
15651674,Billson,438,Spain,Female,54,2,0,191763,1,,,,,,
15689614,Teng,687,Spain,Female,63,1,137716,37939,0,,,,,,
15795564,Moretti,737,Germany,Male,31,5,121192,74891,0,,,,,,
15706647,Jordan,761,France,Male,31,7,0,166698,0,,,,,,
15728505,Ts'ao,601,France,Male,44,1,100486,62679,0,,,,,,
15730076,Osborne,651,France,Male,45,1,0,67740,1,,,,,,
15622003,Carslaw,745,France,Male,35,9,92567,161520,0,,,,,,
15607312,Ch'ang,648,Spain,Female,49,10,0,159836,1,,,,,,
15644753,Hung,848,Spain,Male,40,3,110930,30877,0,,,,,,
15653620,Gordon,546,France,Female,27,8,0,14858,0,,,,,,
15761986,Obialo,439,Spain,Female,32,3,138902,75686,0,,,,,,
15633922,Gray,755,France,Male,30,4,123218,144183,0,,,,,,
15734674,Lin,593,France,Female,41,6,0,65171,0,,,,,,
15658032,Hopkins,701,France,Male,39,2,0,82527,0,,,,,,
15692671,Dobson,701,Spain,Male,36,8,0,169161,0,,,,,,
15737741,McKay,607,Spain,Female,33,2,108432,109291,1,,,,,,
15576352,Revell,586,Spain,Female,57,3,0,6058,0,,,,,,
15753719,Rickards,547,Germany,Female,30,9,72392,77077,0,,,,,,
15803689,Begum,647,Germany,Female,51,1,119742,54955,1,,,,,,
15718057,Onyinyechukwuka,760,France,Female,51,2,100947,179615,1,,,,,,
15722010,Zuyev,621,Spain,Male,53,9,170492,35588,1,,,,,,
15680998,Nwankwo,725,France,Male,44,5,0,117356,0,,,,,,
15614782,Hao,526,France,Male,36,1,0,160697,0,,,,,,
15591047,Ma,519,Spain,Female,47,6,157296,147278,1,,,,,,
15788291,Okwuadigbo,713,Germany,Female,38,7,144606,56594,1,,,,,,
15604044,Mitchell,700,France,Male,38,8,134811,1300,0,,,,,,
15679587,Chan,666,France,Female,34,9,115897,25095,0,,,,,,
15775153,Buchi,630,Spain,Male,32,4,82034,146326,0,,,,,,
15603925,Greco,779,Spain,Female,26,4,174318,38296,0,,,,,,
15680970,Lombardi,611,Germany,Female,41,2,114207,164062,0,,,,,,
15697183,Uchenna,685,Spain,Male,43,9,0,107811,0,,,,,,
15567446,Coffman,646,Germany,Male,39,9,111574,30839,0,,,,,,
15637476,Alexandrova,683,Germany,Female,57,5,162449,9222,1,,,,,,
15714939,Fallaci,484,Germany,Female,34,4,148250,33738,0,,,,,,
15683503,Hudson,601,France,Female,43,8,0,110916,1,,,,,,
15645569,Mai,762,Spain,Female,26,7,123709,169655,0,,,,,,
15782569,Stout,687,France,Female,72,9,0,69829,0,,,,,,
15592387,Burke,566,France,Male,30,5,0,54927,1,,,,,,
15609286,Chadwick,702,France,Male,37,10,150526,94728,0,,,,,,
15814035,Lawrence,601,France,Male,29,9,0,80393,0,,,,,,
15661249,Bellucci,699,France,Male,53,4,0,111308,0,,,,,,
15629117,Harper,584,France,Male,28,10,0,19834,0,,,,,,
15607170,Boyle,699,France,Male,35,5,0,78397,0,,,,,,
15586585,Duncan,698,Germany,Female,51,2,111019,86410,0,,,,,,
15686611,Moss,495,France,Male,30,10,129756,172750,0,,,,,,
15603203,Avdeyeva,650,France,Female,27,6,0,1002,0,,,,,,
15619857,Crawford,605,France,Female,64,2,129556,13602,0,,,,,,
15805062,Lynton,667,Spain,Male,38,1,87202,77867,0,,,,,,
15660271,Duncan,688,Germany,Male,26,8,146133,175297,0,,,,,,
15745295,Gether,727,Spain,Female,31,0,0,121751,1,,,,,,
15719352,Davidson,754,Spain,Male,39,6,170185,89593,0,,,,,,
15766575,Larionova,612,Germany,Female,62,8,140745,193438,1,,,,,,
15594594,Loggia,546,Spain,Male,42,7,139071,86945,0,,,,,,
15646161,Steinhoff,673,Spain,Female,37,8,0,183319,0,,,,,,
15682585,Guerra,593,France,Male,35,9,114193,71154,0,,,,,,
15603134,Pai,656,Spain,Female,40,10,167879,151887,0,,,,,,
15636444,Craig,535,Germany,Female,53,5,141617,75889,0,,,,,,
15773456,Lazareva,678,Germany,Male,36,3,145748,89567,0,,,,,,
15745307,Ch'iu,477,Spain,Female,48,2,129121,26476,0,,,,,,
15604119,Alderete,850,Spain,Male,35,7,110350,126356,0,,,,,,
15626900,Kung,427,France,Male,29,1,141326,93839,0,,,,,,
15605447,Palermo,752,France,Male,49,2,78654,7699,0,,,,,,
15589030,Ts'ai,649,France,Male,47,1,0,145594,0,,,,,,
15692463,Rahman,799,Spain,Female,28,3,142254,45043,0,,,,,,
15712403,McMillan,589,France,Female,61,1,0,61109,1,,,,,,
15811762,Pickering,583,Germany,Female,54,6,115989,57554,1,,,,,,
15718673,Mirams,839,Spain,Female,33,10,75592,62674,0,,,,,,
15724282,Tsao,540,Germany,Male,44,3,164113,12121,0,,,,,,
15738181,Douglas,850,France,Male,31,6,67996,50130,1,,,,,,
15633648,Jideofor,696,Spain,Female,51,5,0,55022,0,,,,,,
15603323,Bell,660,Spain,Female,33,1,0,117835,0,,,,,,
15583725,Mairinger,682,France,Male,48,1,138778,168840,0,,,,,,
15588350,McIntyre,744,France,Female,43,10,147832,24234,0,,,,,,
15798398,Pagnotto,785,France,Female,36,4,135438,190627,0,,,,,,
15784844,K'ung,752,Spain,Male,48,5,116060,156618,1,,,,,,
15580684,Feng,706,France,Female,29,5,112565,42334,0,,,,,,
15809663,Donaldson,583,France,Female,27,1,125407,110784,0,,,,,,
15640078,Chambers,660,Germany,Female,39,5,135135,173683,1,,,,,,
15698786,Marcelo,819,France,Female,39,9,133103,27046,1,,,,,,
15569807,Ejimofor,673,France,Female,34,8,42157,20599,1,,,,,,
15730830,Dale,752,France,Female,30,3,0,104991,0,,,,,,
15805112,Pokrovsky,578,France,Male,38,7,82259,8997,0,,,,,,
15633064,Stonebraker,438,France,Female,36,4,0,64421,0,,,,,,
15703119,Liang,652,France,Male,38,6,0,145700,0,,,,,,
15730447,Anderson,629,France,Female,49,4,0,196335,0,,,,,,
15813850,Christian,720,France,Male,52,7,0,14781,0,,,,,,
15711889,Mao,668,France,Male,42,3,150461,108139,0,,,,,,
15664610,Campbell,459,Germany,Male,48,4,133995,19287,1,,,,,,
15751710,Ginikanwa,729,Spain,Male,31,8,164871,9567,0,,,,,,
15692926,Toscani,498,Germany,Male,25,8,121703,132210,0,,,,,,
15813741,Nnachetam,549,Spain,Male,25,6,193858,21600,0,,,,,,
15698474,Sagese,601,Germany,Female,54,1,131040,199662,0,,,,,,
15568595,Fleming,544,France,Male,64,9,113829,124341,0,,,,,,
15603065,Grubb,751,France,Female,30,6,0,15766,0,,,,,,
15592937,Napolitani,632,Germany,Female,41,3,81877,33642,0,,,,,,
15699637,Anenechi,694,Spain,Male,57,8,116326,117705,0,,,,,,
15667215,Chandler,678,France,Male,31,2,0,58803,0,,,,,,
15788659,Howells,695,France,Male,46,4,0,137537,0,,,,,,
15763218,Akeroyd,661,France,Female,41,1,0,131301,0,,,,,,
15645772,Onwumelu,661,France,Male,33,9,0,84175,0,,,,,,
15725511,Wallace,559,France,Female,31,3,127071,160942,0,,,,,,
15575024,Uwaezuoke,503,France,Male,29,3,0,143955,0,,,,,,
15640825,Loyau,695,Spain,Male,46,3,122550,56298,0,,,,,,
15662397,Small,640,France,Female,42,5,176099,8405,0,,,,,,
15576368,Bledsoe,624,Germany,Female,48,3,122388,30020,0,,,,,,
15674991,Kao,667,France,Male,42,9,0,58137,0,,,,,,
15721024,Wickens,642,France,Male,26,0,0,47473,0,,,,,,
15745621,Wertheim,640,Spain,Female,32,6,118879,19132,0,,,,,,
15642394,He,529,Spain,Male,35,5,0,187289,0,,,,,,
15754605,Jarvis,563,France,Female,39,5,0,17604,0,,,,,,
15607040,P'an,593,Spain,Female,38,4,88736,67020,0,,,,,,
15715142,Repina,739,Germany,Male,45,7,102704,147803,1,,,,,,
15810978,Pugliesi,788,Spain,Female,70,1,0,41611,0,,,,,,
15668886,Blakey,684,Spain,Female,38,3,0,44256,0,,,,,,
15780804,Nucci,482,France,Male,55,5,97318,78416,0,,,,,,
15613880,Higinbotham,591,Spain,Male,58,5,128469,137255,0,,,,,,
15775238,Achebe,651,Germany,Female,41,4,133433,151303,0,,,,,,
15786905,Russo,749,Germany,Female,40,8,141783,86334,0,,,,,,
15747867,Trevisani,583,France,Male,24,9,135125,89802,0,,,,,,
15600337,Dobie,661,Spain,Male,42,2,178821,29359,1,,,,,,
15801277,Maccallum,715,France,Female,31,2,112212,181601,0,,,,,,
15579334,Watkins,769,Germany,Female,45,5,126675,124119,1,,,,,,
15802741,Mitchel,625,France,Female,51,7,136295,38867,1,,,,,,
15720649,Ferdinand,641,France,Female,36,5,66393,31107,0,,,,,,
15589493,Otitodilinna,716,Germany,Male,27,1,122552,67611,0,,,,,,
15688251,Mamelu,767,France,Male,43,1,76409,77838,0,,,,,,
15665238,Beneventi,745,Germany,Male,36,8,145071,6078,0,,,,,,
15740900,Perrodin,589,France,Male,34,6,0,177897,0,,,,,,
15681068,Chinagorom,796,France,Female,45,2,109730,123883,0,,,,,,
15748625,Napolitano,664,France,Male,57,6,0,15304,0,,,,,,
15727299,Edgar,445,Spain,Male,62,1,64119,76570,1,,,,,,
15620204,Walker,543,Germany,Female,57,1,106138,120657,1,,,,,,
15669516,Steele,746,Spain,Male,36,2,0,16437,0,,,,,,
15736534,Elkins,742,Germany,Male,33,0,181657,107668,0,,,,,,
15803457,Hao,750,France,Female,32,5,0,95611,0,,,,,,
15659098,Toscano,669,France,Male,30,7,95129,19799,0,,,,,,
15603436,Savage,594,Spain,Female,49,2,126616,123215,0,,,,,,
15566292,Okwuadigbo,574,Spain,Male,36,1,0,71709,0,,,,,,
15808621,Mordvinova,659,Germany,Male,36,2,76190,149066,0,,,,,,
15580148,Welch,750,Germany,Male,40,5,168287,20452,1,,,,,,
15776231,Kent,626,Germany,Male,35,4,88110,32826,0,,,,,,
15773809,Campbell,620,France,Male,42,4,0,6232,0,,,,,,
15649423,Cooper,580,France,Female,35,8,0,10357,0,,,,,,
15734886,Mazzi,686,France,Female,34,3,123972,147795,0,,,,,,
15722548,Fisher,540,France,Male,48,0,148116,116973,0,,,,,,
15650288,Summers,634,Germany,Male,35,6,116269,129965,0,,,,,,
15629448,Brady,632,Spain,Male,38,1,120599,92817,0,,,,,,
15716164,Nicholls,501,France,Female,41,3,144261,172115,0,,,,,,
15807609,Yuan,650,Spain,Female,25,3,86606,16649,1,,,,,,
15578977,Robinson,786,France,Male,34,9,0,144517,0,,,,,,
15677369,Golubov,554,Germany,Female,37,4,58630,182039,0,,,,,,
15804072,Chen,701,Spain,Female,42,5,0,24211,0,,,,,,
15696859,Oldham,474,France,Male,45,10,0,172176,0,,,,,,
15653780,Kambinachi,621,France,Female,43,5,0,47578,0,,,,,,
15721658,Fleming,672,Spain,Female,56,2,209767,150694,1,,,,,,
15578761,Cunningham,459,Spain,Female,42,6,129634,177683,1,,,,,,
15736879,Obinna,669,France,Male,23,1,0,66089,0,,,,,,
15571973,Chinwemma,776,France,Female,38,2,169824,169292,0,,,,,,
15626742,Carpenter,694,France,Male,36,3,97530,117140,0,,,,,,
15672692,Yin,787,France,Female,42,10,145989,79510,0,,,,,,
15673570,Olsen,580,France,Male,37,9,0,77109,0,,,,,,
15767432,Ts'ai,711,France,Female,25,7,0,9679,0,,,,,,
15654238,Jen,673,France,Female,40,5,137494,81754,0,,,,,,
15612525,Preston,499,France,Female,57,1,0,131372,1,,,,,,
15812750,Ozioma,591,France,Male,24,6,147360,25311,0,,,,,,
15790757,Cody,769,France,Female,25,10,0,187926,0,,,,,,
15723873,Ponomarev,657,Spain,Male,31,3,125167,98820,0,,,,,,
15744607,Martin,738,Germany,Male,43,9,121152,64167,1,,,,,,
15612966,Milani,545,Germany,Female,60,7,128981,176924,1,,,,,,
15784209,Tang,497,France,Male,47,6,0,90055,0,,,,,,
15794278,Romani,816,Spain,Male,67,6,151859,72814,0,,,,,,
15766741,McIntyre,525,France,Male,36,2,114628,168290,0,,,,,,
15661036,Davis,725,France,Male,46,6,0,161767,0,,,,,,
15705639,Onyemauchechukwu,692,France,Female,28,8,95059,44420,0,,,,,,
15637414,Gell,618,France,Female,24,7,128736,37148,0,,,,,,
15716835,Rossi,546,France,Male,24,8,156325,125381,0,,,,,,
15696231,Chiwetelu,635,France,Male,29,7,105406,149854,0,,,,,,
15641675,Kirillova,611,France,Female,49,2,88915,161435,1,,,,,,
15670755,Shaw,650,France,Male,60,8,0,102926,0,,,,,,
15640059,Smith,606,France,Male,40,5,0,70899,0,,,,,,
15787619,Hsieh,844,France,Male,18,2,160980,145936,0,,,,,,
15587535,Onyemauchechukwu,450,Spain,Female,46,5,177620,54227,0,,,,,,
15813034,Martin,727,Spain,Male,38,2,62277,59281,0,,,,,,
15698839,Okwudilichukwu,460,Germany,Male,46,4,127560,126953,0,,,,,,
15790314,Onuoha,649,France,Male,41,0,0,130567,0,,,,,,
15634245,Muecke,758,Germany,Female,47,9,95523,73294,0,,,,,,
15677305,Hsieh,490,France,Female,35,7,107749,3937,0,,,,,,
15661526,Anderson,815,Germany,Male,37,2,110777,2384,0,,,,,,
15685997,Azubuike,838,Spain,Female,39,5,166734,14279,0,,,,,,
